# HOMER Peaks
# Peak finding parameters:
# tag directory = /home/jkissinger/lab5/tagdirs/Sox2
#
# total peaks = 2236
# peak size = 75
# peaks found using tags on both strands
# minimum distance between peaks = 150
# fragment length = 74
# genome size = 2000000000
# Total tags = 1717745.0
# Total tags in peaks = 47099.0
# Approximate IP efficiency = 2.74%
# tags per bp = 0.000826
# expected tags per peak = 0.062
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 5.834966e-07
# FDR tag threshold = 4.0
# number of putative peaks = 101193
#
# input tag directory = /home/jkissinger/lab5/tagdirs/input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 93712
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 5245
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /home/jkissinger/lab5/tagdirs/Sox2 -i /home/jkissinger/lab5/tagdirs/input -style factor -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
17-8211	17	75504486	75504560	+	52.4	0.688	8.000000	9.0	0.5	18.04	3.21e-09	6.11	2.42e-05	0.95
17-5582	17	75631846	75631920	+	52.4	0.714	9.000000	9.0	0.5	18.04	3.21e-09	6.58	4.07e-05	0.84
17-8213	17	75649037	75649111	+	52.4	0.643	8.000000	9.0	0.5	18.04	3.21e-09	7.94	3.09e-06	0.95
17-5584	17	76096956	76097030	+	52.4	0.810	9.000000	9.0	1.0	9.02	9.97e-07	7.13	7.23e-06	0.85
17-13559	17	78380062	78380136	+	52.4	0.667	7.000000	9.0	1.0	9.02	9.97e-07	7.84	3.43e-06	1.09
17-5588	17	78598752	78598826	+	52.4	0.500	9.000000	9.0	1.0	9.02	9.97e-07	5.49	5.46e-05	0.95
17-5591	17	78660237	78660311	+	52.4	0.750	9.000000	9.0	1.0	9.02	9.97e-07	5.75	3.82e-05	0.85
17-5646	17	80307319	80307393	+	52.4	0.688	9.000000	9.0	1.0	9.02	9.97e-07	5.54	5.10e-05	0.85
17-5650	17	80383602	80383676	+	52.4	0.688	9.000000	9.0	1.0	9.02	9.97e-07	5.46	5.66e-05	0.85
17-8373	17	80923998	80924072	+	52.4	0.692	8.000000	9.0	0.5	18.04	3.21e-09	6.47	1.54e-05	0.95
17-5677	17	81434563	81434637	+	52.4	0.833	9.000000	9.0	1.0	9.02	9.97e-07	6.23	5.92e-05	0.84
17-5684	17	83201439	83201513	+	52.4	0.846	9.000000	9.0	1.0	9.02	9.97e-07	5.36	6.49e-05	0.85
17-5689	17	83377952	83378026	+	52.4	0.714	9.000000	9.0	1.0	9.02	9.97e-07	5.09	9.62e-05	0.85
17-8485	17	83890488	83890562	+	52.4	0.643	8.000000	9.0	1.0	9.02	9.97e-07	5.59	4.75e-05	0.95
17-14037	17	83933025	83933099	+	52.4	0.818	7.000000	9.0	1.0	9.02	9.97e-07	5.18	8.46e-05	1.09
17-5735	17	84241489	84241563	+	52.4	0.600	9.000000	9.0	1.0	9.02	9.97e-07	5.46	5.66e-05	0.85
17-8506	17	84245489	84245563	+	52.4	0.818	8.000000	9.0	1.0	9.02	9.97e-07	5.62	4.58e-05	0.95
17-8562	17	85327479	85327553	+	52.4	0.562	8.000000	9.0	0.5	18.04	3.21e-09	5.09	9.62e-05	0.95
17-8582	17	85633804	85633878	+	52.4	0.765	8.000000	9.0	1.0	9.02	9.97e-07	6.62	1.30e-05	1.09
17-5784	17	86000687	86000761	+	52.4	0.786	9.000000	9.0	0.5	18.04	3.21e-09	5.25	7.67e-05	0.85
17-4050	17	86214538	86214612	+	52.4	0.688	10.000000	10.0	2.0	5.01	4.57e-05	5.34	6.71e-05	0.85
17-5826	17	87546646	87546720	+	52.4	0.688	9.000000	9.0	1.0	9.02	9.97e-07	6.40	1.68e-05	0.85
17-4085	17	87773221	87773295	+	52.4	0.600	10.000000	10.0	1.0	10.02	9.95e-08	5.46	5.66e-05	0.85
17-14548	17	88088699	88088773	+	52.4	0.714	7.000000	9.0	0.5	18.04	3.21e-09	5.75	3.82e-05	1.09
17-5862	17	88173503	88173577	+	52.4	0.750	9.000000	9.0	1.0	9.02	9.97e-07	6.27	1.98e-05	0.95
17-5898	17	90803004	90803078	+	52.4	0.769	9.000000	9.0	1.0	9.02	9.97e-07	6.47	1.54e-05	0.85
17-5900	17	91203686	91203760	+	52.4	0.562	9.000000	9.0	1.0	9.02	9.97e-07	7.73	3.81e-06	0.85
17-5902	17	91287644	91287718	+	52.4	0.667	9.000000	9.0	0.5	18.04	3.21e-09	6.44	1.61e-05	0.85
17-5910	17	94689007	94689081	+	52.4	0.643	9.000000	9.0	0.5	18.04	3.21e-09	5.13	9.02e-05	0.85
17-8830	17	3078022	3078096	+	46.6	0.667	7.000000	8.0	1.0	8.02	8.99e-06	7.25	2.05e-05	0.96
17-14836	17	3078477	3078551	+	46.6	0.889	6.000000	8.0	1.0	8.02	8.99e-06	6.79	3.27e-05	1.12
17-5918	17	3360671	3360745	+	46.6	0.692	8.000000	8.0	1.0	8.02	8.99e-06	6.58	4.07e-05	0.96
17-5936	17	4282892	4282966	+	46.6	0.526	8.000000	8.0	1.0	8.02	8.99e-06	5.79	9.80e-05	0.96
17-5969	17	5640518	5640592	+	46.6	0.643	8.000000	8.0	0.5	16.03	5.79e-08	6.23	5.92e-05	0.84
17-6012	17	6493675	6493749	+	46.6	0.889	8.000000	8.0	1.0	8.02	8.99e-06	8.61	5.45e-06	0.84
17-9075	17	8161101	8161175	+	46.6	0.533	7.000000	8.0	0.5	16.03	5.79e-08	13.07	2.65e-07	0.96
17-6042	17	8162613	8162687	+	46.6	0.889	8.000000	8.0	1.0	8.02	8.99e-06	10.38	1.43e-06	0.84
17-9076	17	8166056	8166130	+	46.6	0.667	7.000000	8.0	0.5	16.03	5.79e-08	6.87	2.99e-05	0.96
17-9105	17	8538223	8538297	+	46.6	0.533	7.000000	8.0	0.5	16.03	5.79e-08	7.51	1.61e-05	0.96
17-6053	17	9066848	9066922	+	46.6	0.889	8.000000	8.0	0.5	16.03	5.79e-08	8.27	7.22e-06	0.84
17-9118	17	9150840	9150914	+	46.6	0.643	7.000000	8.0	1.0	8.02	8.99e-06	7.67	1.38e-05	0.96
17-9135	17	9756301	9756375	+	46.6	0.750	7.000000	8.0	1.0	8.02	8.99e-06	5.95	8.12e-05	0.96
17-6079	17	10938076	10938150	+	46.6	0.769	8.000000	8.0	0.5	16.03	5.79e-08	7.11	2.37e-05	0.84
17-6081	17	11127386	11127460	+	46.6	0.692	8.000000	8.0	0.5	16.03	5.79e-08	7.25	2.05e-05	0.84
17-6089	17	11639950	11640024	+	46.6	0.529	8.000000	8.0	1.0	8.02	8.99e-06	6.08	6.95e-05	0.84
17-6090	17	11714207	11714281	+	46.6	0.800	8.000000	8.0	1.0	8.02	8.99e-06	8.34	6.84e-06	0.84
17-6093	17	11876947	11877021	+	46.6	0.600	8.000000	8.0	1.0	8.02	8.99e-06	6.23	5.92e-05	0.84
17-9296	17	13500792	13500866	+	46.6	0.688	7.000000	8.0	0.5	16.03	5.79e-08	12.60	3.46e-07	1.12
17-9314	17	13977106	13977180	+	46.6	0.889	7.000000	8.0	1.0	8.02	8.99e-06	15.19	5.53e-07	0.97
17-4248	17	14280017	14280091	+	46.6	0.833	9.000000	8.0	1.0	8.02	8.99e-06	5.88	8.76e-05	0.84
17-16029	17	15432270	15432344	+	46.6	0.714	6.000000	8.0	1.0	8.02	8.99e-06	6.26	5.69e-05	1.12
17-3136	17	15602044	15602118	+	46.6	0.917	10.000000	8.0	0.5	16.03	5.79e-08	9.62	2.46e-06	0.84
17-6200	17	16114636	16114710	+	46.6	0.667	8.000000	8.0	0.5	16.03	5.79e-08	10.18	1.64e-06	0.84
17-6209	17	17052108	17052182	+	46.6	0.667	8.000000	8.0	1.0	8.02	8.99e-06	7.62	1.45e-05	0.84
17-4291	17	18529532	18529606	+	46.6	0.750	9.000000	8.0	1.0	8.02	8.99e-06	7.62	1.45e-05	0.84
17-6240	17	18538726	18538800	+	46.6	0.667	8.000000	8.0	1.0	8.02	8.99e-06	8.90	4.31e-06	0.84
17-9526	17	19197654	19197728	+	46.6	0.900	7.000000	8.0	0.5	16.03	5.79e-08	10.18	1.64e-06	0.96
17-16491	17	22370802	22370876	+	46.6	0.667	6.000000	8.0	1.0	8.02	8.99e-06	6.70	3.57e-05	1.12
17-16509	17	22569515	22569589	+	46.6	0.889	6.000000	8.0	1.0	8.02	8.99e-06	7.06	2.48e-05	1.12
17-9678	17	23936561	23936635	+	46.6	0.800	7.000000	8.0	1.0	8.02	8.99e-06	6.66	3.73e-05	0.96
17-9902	17	26078339	26078413	+	46.6	0.727	7.000000	8.0	1.0	8.02	8.99e-06	5.79	9.80e-05	0.96
17-10016	17	26962886	26962960	+	46.6	0.889	7.000000	8.0	1.0	8.02	8.99e-06	5.79	9.80e-05	0.96
17-6555	17	27879070	27879144	+	46.6	0.727	8.000000	8.0	1.0	8.02	8.99e-06	5.82	9.44e-05	0.84
17-4693	17	32000366	32000440	+	46.6	0.833	9.000000	8.0	1.0	8.02	8.99e-06	5.95	8.12e-05	0.84
17-10863	17	32422744	32422818	+	46.6	0.900	7.000000	8.0	1.0	8.02	8.99e-06	6.83	3.12e-05	0.96
17-7008	17	33875132	33875206	+	46.6	0.714	8.000000	8.0	0.5	16.03	5.79e-08	7.96	1.06e-05	0.96
17-4821	17	34760611	34760685	+	46.6	0.692	9.000000	8.0	0.5	16.03	5.79e-08	14.12	1.50e-07	0.84
17-4852	17	35290792	35290866	+	46.6	0.923	9.000000	8.0	1.0	8.02	8.99e-06	6.08	6.95e-05	0.84
17-11168	17	35350209	35350283	+	46.6	0.667	7.000000	8.0	1.0	8.02	8.99e-06	6.02	7.51e-05	0.96
17-7113	17	35389954	35390028	+	46.6	0.800	8.000000	8.0	0.5	16.03	5.79e-08	11.51	6.75e-07	0.84
17-7145	17	35616822	35616896	+	46.6	0.750	8.000000	8.0	1.0	8.02	8.99e-06	6.05	7.23e-05	0.84
17-4877	17	35770002	35770076	+	46.6	0.769	9.000000	8.0	1.0	8.02	8.99e-06	5.82	9.44e-05	0.84
17-11321	17	36376867	36376941	+	46.6	0.889	7.000000	8.0	1.0	8.02	8.99e-06	9.23	5.46e-05	0.81
17-11417	17	37447410	37447484	+	46.6	0.615	7.000000	8.0	0.5	16.03	5.79e-08	7.90	1.12e-05	0.96
17-4947	17	39363545	39363619	+	46.6	0.818	9.000000	8.0	1.0	8.02	8.99e-06	12.03	4.88e-07	0.84
17-7263	17	40187281	40187355	+	46.6	0.917	8.000000	8.0	1.0	8.02	8.99e-06	9.85	8.90e-06	0.83
17-3558	17	40332876	40332950	+	46.6	0.688	10.000000	8.0	1.0	8.02	8.99e-06	6.19	6.17e-05	0.84
17-4960	17	41053691	41053765	+	46.6	0.692	9.000000	8.0	1.0	8.02	8.99e-06	18.25	2.18e-08	0.84
17-11504	17	42334555	42334629	+	46.6	0.818	7.000000	8.0	1.0	8.02	8.99e-06	7.73	1.31e-05	0.96
17-7285	17	42459564	42459638	+	46.6	0.571	8.000000	8.0	1.0	8.02	8.99e-06	6.87	2.99e-05	0.84
17-11620	17	44189594	44189668	+	46.6	0.571	7.000000	8.0	0.5	16.03	5.79e-08	6.49	4.43e-05	0.96
17-20312	17	44851784	44851858	+	46.6	0.667	6.000000	8.0	0.5	16.03	5.79e-08	9.21	3.38e-06	1.12
17-12154	17	48255603	48255677	+	46.6	0.643	7.000000	8.0	0.5	16.03	5.79e-08	6.62	3.90e-05	0.96
17-7621	17	49124348	49124422	+	46.6	0.625	8.000000	8.0	1.0	8.02	8.99e-06	7.35	1.86e-05	0.84
17-7623	17	49258683	49258757	+	46.6	0.818	8.000000	8.0	1.0	8.02	8.99e-06	6.26	5.69e-05	0.84
17-7624	17	49265183	49265257	+	46.6	0.889	8.000000	8.0	1.0	8.02	8.99e-06	7.15	2.26e-05	0.84
17-7626	17	49334272	49334346	+	46.6	0.571	8.000000	8.0	1.0	8.02	8.99e-06	6.62	3.90e-05	0.84
17-7631	17	49629078	49629152	+	46.6	0.818	8.000000	8.0	1.0	8.02	8.99e-06	8.08	8.50e-06	0.96
17-21403	17	49651568	49651642	+	46.6	0.900	6.000000	8.0	0.5	16.03	5.79e-08	6.92	2.85e-05	1.12
17-5200	17	49767935	49768009	+	46.6	0.625	9.000000	8.0	1.0	8.02	8.99e-06	6.79	3.27e-05	0.84
17-12224	17	49855935	49856009	+	46.6	0.818	7.000000	8.0	1.0	8.02	8.99e-06	7.67	1.38e-05	0.96
17-12232	17	50073462	50073536	+	46.6	0.667	7.000000	8.0	0.5	16.03	5.79e-08	8.40	6.47e-06	0.96
17-12237	17	50351971	50352045	+	46.6	0.571	7.000000	8.0	1.0	8.02	8.99e-06	6.46	4.62e-05	0.96
17-5205	17	50750814	50750888	+	46.6	0.611	9.000000	8.0	0.5	16.03	5.79e-08	6.23	5.92e-05	0.84
17-5206	17	50761351	50761425	+	46.6	0.667	9.000000	8.0	1.0	8.02	8.99e-06	6.87	2.99e-05	0.84
17-12257	17	51126698	51126772	+	46.6	0.727	7.000000	8.0	0.5	16.03	5.79e-08	5.98	7.81e-05	0.96
17-7649	17	51438458	51438532	+	46.6	0.786	8.000000	8.0	0.5	16.03	5.79e-08	5.82	9.44e-05	0.96
17-12270	17	51531671	51531745	+	46.6	0.800	7.000000	8.0	1.0	8.02	8.99e-06	6.70	3.57e-05	0.96
17-12394	17	54058382	54058456	+	46.6	0.818	7.000000	8.0	0.5	16.03	5.79e-08	6.42	4.82e-05	0.96
17-7708	17	54200565	54200639	+	46.6	0.667	8.000000	8.0	1.0	8.02	8.99e-06	7.96	1.06e-05	0.84
17-12398	17	54297449	54297523	+	46.6	0.727	7.000000	8.0	1.0	8.02	8.99e-06	5.82	9.44e-05	0.96
17-7710	17	54347023	54347097	+	46.6	0.909	8.000000	8.0	1.0	8.02	8.99e-06	6.62	3.90e-05	0.84
17-12409	17	54881608	54881682	+	46.6	0.889	7.000000	8.0	0.5	16.03	5.79e-08	9.80	2.16e-06	0.96
17-7716	17	55687298	55687372	+	46.6	0.800	8.000000	8.0	1.0	8.02	8.99e-06	9.54	2.63e-06	0.84
17-5343	17	57199585	57199659	+	46.6	0.750	9.000000	9.0	0.5	18.04	3.21e-09	6.66	3.73e-05	0.84
17-7839	17	57311352	57311426	+	46.6	0.889	8.000000	8.0	1.0	8.02	8.99e-06	6.05	7.23e-05	0.84
17-12671	17	58749052	58749126	+	46.6	0.692	7.000000	8.0	1.0	8.02	8.99e-06	6.49	4.43e-05	0.96
17-7847	17	59962631	59962705	+	46.6	0.800	8.000000	8.0	0.5	16.03	5.79e-08	10.91	9.93e-07	0.84
17-7849	17	60955694	60955768	+	46.6	0.615	8.000000	8.0	0.5	16.03	5.79e-08	9.54	2.63e-06	0.84
17-12692	17	61196578	61196652	+	46.6	0.818	7.000000	8.0	1.0	8.02	8.99e-06	7.99	3.28e-05	0.97
17-12698	17	61646016	61646090	+	46.6	0.818	7.000000	8.0	1.0	8.02	8.99e-06	9.89	2.02e-06	0.96
17-12703	17	62040968	62041042	+	46.6	0.615	7.000000	8.0	0.5	16.03	5.79e-08	6.02	7.51e-05	0.96
17-7856	17	62253520	62253594	+	46.6	0.889	8.000000	8.0	0.5	16.03	5.79e-08	6.79	3.27e-05	0.84
17-22490	17	62483739	62483813	+	46.6	0.727	6.000000	8.0	1.0	8.02	8.99e-06	6.26	5.69e-05	1.12
17-5357	17	62530710	62530784	+	46.6	0.667	9.000000	8.0	0.5	16.03	5.79e-08	6.79	3.27e-05	0.84
17-7887	17	63673234	63673308	+	46.6	0.615	8.000000	8.0	0.5	16.03	5.79e-08	8.54	5.78e-06	0.84
17-7891	17	63920206	63920280	+	46.6	0.889	8.000000	8.0	1.0	8.02	8.99e-06	6.23	5.92e-05	0.84
17-12821	17	64486498	64486572	+	46.6	0.800	7.000000	8.0	0.5	16.03	5.79e-08	5.79	9.80e-05	0.96
17-22841	17	64931068	64931142	+	46.6	0.615	6.000000	8.0	0.5	16.03	5.79e-08	6.16	6.42e-05	1.12
17-7909	17	64931229	64931303	+	46.6	0.667	8.000000	8.0	0.5	16.03	5.79e-08	6.26	5.69e-05	0.84
17-5445	17	66649066	66649140	+	46.6	0.818	9.000000	8.0	1.0	8.02	8.99e-06	7.06	2.48e-05	0.84
17-13052	17	66772034	66772108	+	46.6	0.667	7.000000	8.0	1.0	8.02	8.99e-06	8.08	8.50e-06	0.96
17-7996	17	67192638	67192712	+	46.6	0.800	8.000000	8.0	0.5	16.03	5.79e-08	6.96	2.73e-05	0.84
17-7998	17	67479982	67480056	+	46.6	0.889	8.000000	8.0	0.5	16.03	5.79e-08	7.40	1.78e-05	0.84
17-5464	17	68464341	68464415	+	46.6	0.588	9.000000	8.0	0.5	16.03	5.79e-08	7.11	2.37e-05	0.84
17-13104	17	68951168	68951242	+	46.6	0.556	7.000000	8.0	1.0	8.02	8.99e-06	7.11	2.37e-05	1.12
17-5466	17	68951345	68951419	+	46.6	0.769	9.000000	8.0	1.0	8.02	8.99e-06	7.01	2.60e-05	0.84
17-13105	17	68953241	68953315	+	46.6	0.727	7.000000	8.0	1.0	8.02	8.99e-06	6.08	6.95e-05	0.96
17-8011	17	69070464	69070538	+	46.6	0.900	8.000000	8.0	0.5	16.03	5.79e-08	6.02	7.51e-05	0.96
17-13114	17	69211221	69211295	+	46.6	0.500	7.000000	8.0	1.0	8.02	8.99e-06	5.79	9.80e-05	0.96
17-8020	17	69295506	69295580	+	46.6	0.750	8.000000	8.0	1.0	8.02	8.99e-06	6.05	7.23e-05	0.84
17-8039	17	69903768	69903842	+	46.6	0.500	8.000000	8.0	1.0	8.02	8.99e-06	10.59	1.24e-06	0.84
17-13162	17	70622054	70622128	+	46.6	0.800	7.000000	8.0	1.0	8.02	8.99e-06	9.21	3.38e-06	0.96
17-8100	17	71029799	71029873	+	46.6	0.615	8.000000	8.0	1.0	8.02	8.99e-06	5.95	8.12e-05	0.84
17-13285	17	71454644	71454718	+	46.6	0.615	7.000000	8.0	1.0	8.02	8.99e-06	6.30	5.46e-05	0.96
17-8131	17	71836233	71836307	+	46.6	0.727	8.000000	8.0	1.0	8.02	8.99e-06	6.58	4.07e-05	0.84
17-23927	17	72178505	72178579	+	46.6	0.800	6.000000	8.0	0.5	16.03	5.79e-08	6.70	3.57e-05	1.12
17-13336	17	72542887	72542961	+	46.6	0.846	7.000000	8.0	1.0	8.02	8.99e-06	7.90	1.12e-05	1.12
17-13349	17	72965740	72965814	+	46.6	0.818	7.000000	9.0	1.0	9.02	9.97e-07	5.95	8.12e-05	1.12
17-13356	17	73142601	73142675	+	46.6	0.692	7.000000	8.0	1.0	8.02	8.99e-06	7.96	1.06e-05	0.96
17-8148	17	73150174	73150248	+	46.6	0.714	8.000000	8.0	0.5	16.03	5.79e-08	7.35	1.86e-05	0.84
17-8208	17	75307557	75307631	+	46.6	0.692	8.000000	8.0	1.0	8.02	8.99e-06	6.38	5.03e-05	0.84
17-8216	17	76005354	76005428	+	46.6	0.667	8.000000	8.0	0.5	16.03	5.79e-08	6.49	4.43e-05	0.84
17-13526	17	76237647	76237721	+	46.6	0.667	7.000000	8.0	1.0	8.02	8.99e-06	7.35	1.86e-05	0.96
17-8220	17	77877171	77877245	+	46.6	0.615	8.000000	8.0	1.0	8.02	8.99e-06	6.02	7.51e-05	0.84
17-8232	17	78573895	78573969	+	46.6	0.727	8.000000	8.0	1.0	8.02	8.99e-06	5.91	8.43e-05	0.84
17-8241	17	78775274	78775348	+	46.6	0.727	8.000000	8.0	1.0	8.02	8.99e-06	6.87	2.99e-05	0.84
17-13862	17	81479293	81479367	+	46.6	0.727	7.000000	8.0	1.0	8.02	8.99e-06	6.74	3.42e-05	0.96
17-5679	17	82189082	82189156	+	46.6	0.562	9.000000	8.0	1.0	8.02	8.99e-06	8.75	4.86e-06	0.84
17-8388	17	82338036	82338110	+	46.6	0.900	8.000000	8.0	0.5	16.03	5.79e-08	6.02	7.51e-05	0.84
17-13899	17	82957637	82957711	+	46.6	0.818	7.000000	8.0	1.0	8.02	8.99e-06	6.74	3.42e-05	0.96
17-8396	17	82995454	82995528	+	46.6	0.615	8.000000	8.0	0.5	16.03	5.79e-08	7.01	2.60e-05	0.84
17-8574	17	85507196	85507270	+	46.6	0.600	8.000000	8.0	1.0	8.02	8.99e-06	6.02	7.51e-05	0.84
17-14232	17	85507393	85507467	+	46.6	0.615	7.000000	8.0	1.0	8.02	8.99e-06	6.05	7.23e-05	0.96
17-14262	17	85809843	85809917	+	46.6	0.800	7.000000	8.0	0.5	16.03	5.79e-08	6.53	4.25e-05	0.96
17-8585	17	85911158	85911232	+	46.6	0.727	8.000000	8.0	0.5	16.03	5.79e-08	6.23	5.92e-05	0.84
17-5785	17	86019017	86019091	+	46.6	0.692	9.000000	8.0	0.5	16.03	5.79e-08	5.91	8.43e-05	0.84
17-14307	17	86334645	86334719	+	46.6	0.818	7.000000	8.0	1.0	8.02	8.99e-06	5.79	9.80e-05	0.96
17-5804	17	86952563	86952637	+	46.6	0.667	9.000000	9.0	1.0	9.02	9.97e-07	6.26	5.69e-05	0.84
17-8625	17	87206160	87206234	+	46.6	0.750	8.000000	8.0	0.5	16.03	5.79e-08	6.42	4.82e-05	0.84
17-5813	17	87212174	87212248	+	46.6	0.692	9.000000	8.0	1.0	8.02	8.99e-06	7.06	2.48e-05	0.84
17-8684	17	87860285	87860359	+	46.6	0.889	8.000000	8.0	0.5	16.03	5.79e-08	8.82	4.58e-06	0.84
17-14597	17	88454471	88454545	+	46.6	0.667	7.000000	8.0	0.5	16.03	5.79e-08	9.05	3.83e-06	0.96
17-5888	17	89413116	89413190	+	46.6	0.909	9.000000	8.0	0.5	16.03	5.79e-08	8.68	5.15e-06	0.84
17-4106	17	89485680	89485754	+	46.6	0.909	10.000000	8.0	1.0	8.02	8.99e-06	11.14	8.53e-07	0.84
17-5889	17	89522081	89522155	+	46.6	0.714	9.000000	8.0	0.5	16.03	5.79e-08	6.34	5.24e-05	0.84
17-14671	17	89580817	89580891	+	46.6	0.889	7.000000	8.0	1.0	8.02	8.99e-06	7.67	1.38e-05	0.96
17-8770	17	89916318	89916392	+	46.6	0.444	8.000000	8.0	1.0	8.02	8.99e-06	6.79	3.27e-05	0.84
17-8773	17	89983137	89983211	+	46.6	0.692	8.000000	8.0	1.0	8.02	8.99e-06	6.16	6.42e-05	0.84
17-5891	17	90032353	90032427	+	46.6	0.526	9.000000	8.0	0.5	16.03	5.79e-08	6.38	5.03e-05	0.96
17-8785	17	90756729	90756803	+	46.6	0.714	8.000000	8.0	0.5	16.03	5.79e-08	6.26	5.69e-05	0.96
17-8793	17	91018121	91018195	+	46.6	0.667	8.000000	8.0	1.0	8.02	8.99e-06	7.30	1.96e-05	0.84
17-8794	17	91049746	91049820	+	46.6	0.667	8.000000	8.0	1.0	8.02	8.99e-06	7.51	1.61e-05	0.84
17-14722	17	91209038	91209112	+	46.6	0.667	7.000000	8.0	0.5	16.03	5.79e-08	7.25	2.05e-05	0.96
17-14727	17	91339387	91339461	+	46.6	0.889	7.000000	8.0	0.5	16.03	5.79e-08	6.30	5.46e-05	0.96
17-8798	17	91451193	91451267	+	46.6	0.818	8.000000	8.0	1.0	8.02	8.99e-06	5.88	8.76e-05	0.84
17-14735	17	91841589	91841663	+	46.6	0.727	7.000000	8.0	0.5	16.03	5.79e-08	8.08	8.50e-06	0.96
17-14736	17	91862334	91862408	+	46.6	0.727	7.000000	8.0	0.5	16.03	5.79e-08	8.54	5.78e-06	0.96
17-8800	17	92147708	92147782	+	46.6	0.818	8.000000	8.0	0.5	16.03	5.79e-08	9.13	3.60e-06	0.84
17-14740	17	92367307	92367381	+	46.6	0.727	7.000000	8.0	0.5	16.03	5.79e-08	7.73	1.31e-05	0.96
17-14748	17	92685821	92685895	+	46.6	0.571	7.000000	8.0	1.0	8.02	8.99e-06	7.78	3.84e-05	0.97
17-27034	17	93554857	93554931	+	46.6	0.571	6.000000	8.0	1.0	8.02	8.99e-06	6.16	6.42e-05	1.12
17-14779	17	93653978	93654052	+	46.6	0.889	7.000000	8.0	1.0	8.02	8.99e-06	8.14	8.05e-06	0.96
17-14793	17	94432303	94432377	+	46.6	0.818	7.000000	8.0	1.0	8.02	8.99e-06	7.25	2.05e-05	0.96
8-4	8	129234668	129234742	+	46.6	0.571	7.000000	8.0	0.5	16.03	5.79e-08	6.91	8.99e-05	0.97
17-8869	17	3792733	3792807	+	40.8	0.667	7.000000	7.0	0.5	14.03	9.28e-07	7.47	4.93e-05	0.83
17-5933	17	3962082	3962156	+	40.8	0.800	8.000000	7.0	1.0	7.01	7.21e-05	8.06	3.11e-05	0.83
17-14961	17	4220301	4220375	+	40.8	0.636	6.000000	7.0	1.0	7.01	7.21e-05	7.07	6.87e-05	0.97
17-8881	17	4349017	4349091	+	40.8	0.778	7.000000	7.0	1.0	7.01	7.21e-05	11.03	4.37e-06	0.83
17-8882	17	4351472	4351546	+	40.8	0.875	7.000000	7.0	1.0	7.01	7.21e-05	6.96	8.58e-05	0.83
17-8956	17	5781978	5782052	+	40.8	0.615	7.000000	7.0	1.0	7.01	7.21e-05	7.66	4.25e-05	0.83
17-8991	17	6267607	6267681	+	40.8	0.875	7.000000	7.0	1.0	7.01	7.21e-05	15.19	5.53e-07	0.83
17-9002	17	6450983	6451057	+	40.8	0.636	7.000000	7.0	1.0	7.01	7.21e-05	6.96	8.58e-05	0.83
17-9016	17	6494985	6495059	+	40.8	0.889	7.000000	7.0	1.0	7.01	7.21e-05	7.92	3.46e-05	0.83
17-9106	17	8667137	8667211	+	40.8	0.889	7.000000	7.0	0.5	14.03	9.28e-07	8.06	3.11e-05	0.83
17-28562	17	8711917	8711991	+	40.8	0.636	5.000000	7.0	1.0	7.01	7.21e-05	7.07	6.87e-05	1.16
17-9112	17	8907453	8907527	+	40.8	0.538	7.000000	7.0	1.0	7.01	7.21e-05	7.02	7.19e-05	0.83
17-9113	17	8915764	8915838	+	40.8	0.583	7.000000	7.0	1.0	7.01	7.21e-05	8.58	2.12e-05	0.83
17-9121	17	9393684	9393758	+	40.8	0.778	7.000000	7.0	0.5	14.03	9.28e-07	7.07	6.87e-05	0.83
17-15594	17	10731855	10731929	+	40.8	0.875	6.000000	7.0	1.0	7.01	7.21e-05	7.35	5.43e-05	0.97
17-9195	17	10950067	10950141	+	40.8	0.875	7.000000	7.0	0.5	14.03	9.28e-07	11.34	1.79e-05	0.81
17-9212	17	11621678	11621752	+	40.8	0.875	7.000000	7.0	1.0	7.01	7.21e-05	6.81	9.84e-05	0.83
17-9230	17	12068571	12068645	+	40.8	0.800	7.000000	7.0	0.5	14.03	9.28e-07	7.59	4.47e-05	0.83
17-9295	17	13487296	13487370	+	40.8	0.727	7.000000	7.0	1.0	7.01	7.21e-05	7.92	3.46e-05	0.97
17-9317	17	14132749	14132823	+	40.8	0.778	7.000000	7.0	0.5	14.03	9.28e-07	7.02	7.19e-05	0.83
17-9335	17	14471012	14471086	+	40.8	0.800	7.000000	7.0	1.0	7.01	7.21e-05	7.07	6.87e-05	0.97
17-9345	17	14892438	14892512	+	40.8	0.700	7.000000	7.0	1.0	7.01	7.21e-05	7.66	4.25e-05	0.83
