# HOMER Peaks
# Peak finding parameters:
# tag directory = /home/jkissinger/lab5/tagdirs/Klf4
#
# total peaks = 3020
# peak size = 75
# peaks found using tags on both strands
# minimum distance between peaks = 150
# fragment length = 74
# genome size = 2000000000
# Total tags = 1720172.0
# Total tags in peaks = 53736.0
# Approximate IP efficiency = 3.12%
# tags per bp = 0.000798
# expected tags per peak = 0.060
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 5.086211e-07
# FDR tag threshold = 4.0
# number of putative peaks = 93354
#
# input tag directory = /home/jkissinger/lab5/tagdirs/input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 83515
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 6819
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks /home/jkissinger/lab5/tagdirs/Klf4 -i /home/jkissinger/lab5/tagdirs/input -style factor -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Total Tags	Control Tags (normalized to IP Experiment)	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
17-14996	17	53456208	53456282	+	52.3	0.526	7.000000	9.0	1.0	9.01	1.01e-06	5.11	9.32e-05	1.09
17-9722	17	53511982	53512056	+	52.3	0.833	8.000000	9.0	1.0	9.01	1.01e-06	6.14	2.33e-05	0.95
17-15036	17	53648842	53648916	+	52.3	0.667	7.000000	9.0	0.5	18.01	3.25e-09	5.84	3.42e-05	1.27
17-9755	17	54460538	54460612	+	52.3	0.722	8.000000	9.0	0.5	18.01	3.25e-09	12.67	6.24e-08	1.09
17-6941	17	62508196	62508270	+	52.3	0.833	9.000000	9.0	1.0	9.01	1.01e-06	7.09	7.58e-06	0.95
17-9962	17	62619987	62620061	+	52.3	0.833	8.000000	9.0	0.5	18.01	3.25e-09	7.05	7.95e-06	0.95
17-9977	17	63345853	63345927	+	52.3	0.750	8.000000	9.0	0.5	18.01	3.25e-09	5.93	3.05e-05	0.95
17-15438	17	63732848	63732922	+	52.3	0.769	7.000000	9.0	1.0	9.01	1.01e-06	12.54	6.81e-08	1.09
17-9985	17	63885426	63885500	+	52.3	0.800	8.000000	9.0	0.5	18.01	3.25e-09	6.54	1.42e-05	0.95
17-25577	17	64314166	64314240	+	52.3	0.750	6.000000	9.0	1.0	9.01	1.01e-06	7.17	6.90e-06	1.27
17-10001	17	64499532	64499606	+	52.3	0.786	8.000000	9.0	1.0	9.01	1.01e-06	6.20	2.15e-05	0.95
17-10011	17	64857269	64857343	+	52.3	0.579	8.000000	9.0	1.0	9.01	1.01e-06	6.77	1.09e-05	0.95
17-6961	17	65484781	65484855	+	52.3	0.846	9.000000	10.0	0.5	20.01	1.62e-10	8.27	2.23e-06	0.95
17-25848	17	66039478	66039552	+	52.3	0.600	6.000000	9.0	1.0	9.01	1.01e-06	7.59	4.44e-06	1.27
17-10106	17	66531679	66531753	+	52.3	0.750	8.000000	9.0	0.5	18.01	3.25e-09	10.01	4.31e-07	0.95
17-15720	17	66674195	66674269	+	52.3	0.917	7.000000	9.0	1.0	9.01	1.01e-06	7.63	4.22e-06	1.27
17-5200	17	67219423	67219497	+	52.3	0.611	10.000000	9.0	1.0	9.01	1.01e-06	6.08	2.52e-05	0.85
17-7034	17	67219700	67219774	+	52.3	0.643	9.000000	9.0	0.5	18.01	3.25e-09	6.27	1.98e-05	0.85
17-10120	17	67507095	67507169	+	52.3	0.750	8.000000	9.0	1.0	9.01	1.01e-06	7.44	5.16e-06	0.95
17-10142	17	68210877	68210951	+	52.3	0.647	8.000000	9.0	1.0	9.01	1.01e-06	6.30	1.90e-05	1.09
17-10143	17	68273495	68273569	+	52.3	0.733	8.000000	9.0	0.5	18.01	3.25e-09	5.93	3.05e-05	0.95
17-7040	17	68274715	68274789	+	52.3	0.643	9.000000	9.0	1.0	9.01	1.01e-06	6.37	1.75e-05	0.85
17-10149	17	69054170	69054244	+	52.3	0.818	8.000000	9.0	0.5	18.01	3.25e-09	7.26	6.27e-06	0.95
17-10153	17	69231764	69231838	+	52.3	0.750	8.000000	9.0	1.0	9.01	1.01e-06	5.96	2.94e-05	0.95
17-10173	17	69969869	69969943	+	52.3	0.562	8.000000	9.0	1.0	9.01	1.01e-06	5.62	4.58e-05	1.09
17-15823	17	70361616	70361690	+	52.3	0.818	7.000000	9.0	0.5	18.01	3.25e-09	9.09	9.35e-07	1.09
17-26466	17	71399171	71399245	+	52.3	0.714	6.000000	9.0	1.0	9.01	1.01e-06	6.34	1.82e-05	1.27
17-10258	17	71829958	71830032	+	52.3	0.692	8.000000	9.0	1.0	9.01	1.01e-06	6.40	1.68e-05	0.95
17-7117	17	73091526	73091600	+	52.3	0.667	9.000000	9.0	1.0	9.01	1.01e-06	6.27	1.98e-05	0.95
17-5251	17	74220336	74220410	+	52.3	0.619	10.000000	9.0	1.0	9.01	1.01e-06	6.96	8.71e-06	0.85
17-7130	17	74272145	74272219	+	52.3	0.667	9.000000	9.0	1.0	9.01	1.01e-06	5.27	7.42e-05	0.95
17-7132	17	74353333	74353407	+	52.3	0.529	9.000000	9.0	1.0	9.01	1.01e-06	6.30	1.90e-05	0.85
17-16115	17	74980769	74980843	+	52.3	0.833	7.000000	9.0	1.0	9.01	1.01e-06	5.73	3.96e-05	1.09
17-7153	17	75172623	75172697	+	52.3	0.643	9.000000	9.0	0.5	18.01	3.25e-09	6.96	8.71e-06	0.85
17-10339	17	75522541	75522615	+	52.3	0.733	8.000000	9.0	0.5	18.01	3.25e-09	5.20	8.19e-05	0.95
17-7162	17	75619550	75619624	+	52.3	0.917	9.000000	9.0	1.0	9.01	1.01e-06	5.22	7.92e-05	0.85
17-7169	17	78257478	78257552	+	52.3	0.846	9.000000	9.0	1.0	9.01	1.01e-06	5.88	8.76e-05	0.96
17-7175	17	78647499	78647573	+	52.3	0.750	9.000000	9.0	0.5	18.01	3.25e-09	7.17	6.90e-06	0.85
17-5275	17	78655519	78655593	+	52.3	0.917	10.000000	9.0	1.0	9.01	1.01e-06	7.68	4.01e-06	0.85
17-48476	17	78819194	78819268	+	52.3	0.692	5.000000	9.0	0.5	18.01	3.25e-09	6.40	1.68e-05	1.53
17-10365	17	78904477	78904551	+	52.3	0.625	8.000000	9.0	1.0	9.01	1.01e-06	5.93	3.05e-05	0.95
17-10371	17	79071998	79072072	+	52.3	0.667	8.000000	9.0	1.0	9.01	1.01e-06	5.07	9.93e-05	0.95
17-10373	17	79133783	79133857	+	52.3	0.611	8.000000	9.0	1.0	9.01	1.01e-06	5.29	7.18e-05	1.09
17-10380	17	79296192	79296266	+	52.3	0.650	8.000000	9.0	1.0	9.01	1.01e-06	6.65	1.25e-05	1.09
17-5302	17	80517441	80517515	+	52.3	0.733	10.000000	9.0	0.5	18.01	3.25e-09	5.22	7.92e-05	0.85
17-10447	17	80614889	80614963	+	52.3	0.692	8.000000	9.0	1.0	9.01	1.01e-06	5.32	6.94e-05	0.95
17-10472	17	81145121	81145195	+	52.3	0.714	8.000000	9.0	0.5	18.01	3.25e-09	7.84	3.43e-06	0.95
17-7240	17	81404745	81404819	+	52.3	0.474	9.000000	9.0	0.5	18.01	3.25e-09	6.73	1.14e-05	0.85
17-5322	17	82440414	82440488	+	52.3	0.625	10.000000	9.0	1.0	9.01	1.01e-06	6.20	2.15e-05	0.85
17-7243	17	83037401	83037475	+	52.3	0.692	9.000000	9.0	1.0	9.01	1.01e-06	5.49	5.46e-05	0.85
17-7245	17	83224476	83224550	+	52.3	0.556	9.000000	9.0	1.0	9.01	1.01e-06	5.29	7.18e-05	0.95
17-16515	17	83403637	83403711	+	52.3	0.562	7.000000	9.0	1.0	9.01	1.01e-06	5.59	4.75e-05	1.09
17-10638	17	84935884	84935958	+	52.3	0.692	8.000000	9.0	1.0	9.01	1.01e-06	5.34	6.71e-05	0.95
17-7330	17	85331951	85332025	+	52.3	0.833	9.000000	10.0	0.5	20.01	1.62e-10	6.14	2.33e-05	0.95
17-5387	17	85746463	85746537	+	52.3	0.588	10.000000	9.0	0.5	18.01	3.25e-09	6.08	2.52e-05	0.85
17-10690	17	85961996	85962070	+	52.3	0.714	8.000000	9.0	1.0	9.01	1.01e-06	6.30	1.90e-05	1.09
17-16872	17	86115755	86115829	+	52.3	0.818	7.000000	9.0	1.0	9.01	1.01e-06	6.24	2.06e-05	1.09
17-28560	17	86309513	86309587	+	52.3	0.733	6.000000	9.0	1.0	9.01	1.01e-06	6.20	2.15e-05	1.53
17-28596	17	86508768	86508842	+	52.3	0.769	6.000000	9.0	1.0	9.01	1.01e-06	5.96	2.94e-05	1.27
17-7358	17	86586486	86586560	+	52.3	0.474	9.000000	9.0	1.0	9.01	1.01e-06	5.13	9.02e-05	0.85
17-16939	17	86652622	86652696	+	52.3	0.750	7.000000	9.0	0.5	18.01	3.25e-09	5.11	9.32e-05	1.09
17-7374	17	86952561	86952635	+	52.3	0.647	9.000000	9.0	1.0	9.01	1.01e-06	6.30	1.90e-05	0.95
17-10743	17	87063642	87063716	+	52.3	0.714	8.000000	9.0	0.5	18.01	3.25e-09	6.24	2.06e-05	0.95
17-10744	17	87086787	87086861	+	52.3	0.750	8.000000	9.0	1.0	9.01	1.01e-06	6.44	1.61e-05	0.95
17-17009	17	87224829	87224903	+	52.3	0.818	7.000000	9.0	1.0	9.01	1.01e-06	5.16	8.74e-05	1.09
17-7428	17	88006682	88006756	+	52.3	0.846	9.000000	9.0	1.0	9.01	1.01e-06	6.74	3.42e-05	0.84
17-7460	17	88820571	88820645	+	52.3	0.833	9.000000	9.0	0.5	18.01	3.25e-09	7.84	3.43e-06	0.95
17-10899	17	89557674	89557748	+	52.3	0.769	8.000000	9.0	1.0	9.01	1.01e-06	12.95	5.22e-08	0.95
17-7470	17	92454612	92454686	+	52.3	0.611	9.000000	9.0	1.0	9.01	1.01e-06	9.09	9.35e-07	0.95
17-7471	17	92580016	92580090	+	52.3	0.750	9.000000	9.0	1.0	9.01	1.01e-06	11.45	1.44e-07	0.85
17-10918	17	93908589	93908663	+	52.3	0.900	8.000000	9.0	1.0	9.01	1.01e-06	7.49	4.91e-06	0.95
17-7478	17	3105878	3105952	+	46.5	0.647	8.000000	10.0	2.0	5.00	4.63e-05	6.92	2.85e-05	0.96
17-10954	17	3314260	3314334	+	46.5	0.667	7.000000	8.0	1.0	8.01	9.08e-06	6.46	4.62e-05	0.96
17-10969	17	3764159	3764233	+	46.5	0.800	7.000000	8.0	0.5	16.01	5.85e-08	10.38	1.43e-06	0.96
17-29693	17	4125223	4125297	+	46.5	0.846	5.000000	8.0	1.0	8.01	9.08e-06	7.06	2.48e-05	1.35
17-10986	17	4819936	4820010	+	46.5	0.727	7.000000	8.0	1.0	8.01	9.08e-06	7.25	2.05e-05	0.96
17-11042	17	5465253	5465327	+	46.5	0.818	7.000000	8.0	1.0	8.01	9.08e-06	8.40	6.47e-06	0.96
17-11061	17	5685337	5685411	+	46.5	0.667	7.000000	8.0	0.5	16.01	5.85e-08	8.97	4.06e-06	0.96
17-17685	17	5910301	5910375	+	46.5	0.900	6.000000	8.0	1.0	8.01	9.08e-06	5.98	7.81e-05	1.12
17-7560	17	6097869	6097943	+	46.5	0.562	8.000000	8.0	1.0	8.01	9.08e-06	6.58	4.07e-05	0.96
17-30344	17	6175075	6175149	+	46.5	0.727	5.000000	8.0	0.5	16.01	5.85e-08	6.02	7.51e-05	1.35
17-30383	17	6450983	6451057	+	46.5	0.800	5.000000	8.0	1.0	8.01	9.08e-06	6.58	4.07e-05	1.35
17-11203	17	7758093	7758167	+	46.5	0.571	7.000000	8.0	0.5	16.01	5.85e-08	6.66	3.73e-05	0.96
17-7630	17	7929370	7929444	+	46.5	0.600	8.000000	8.0	1.0	8.01	9.08e-06	5.79	9.80e-05	0.84
17-7653	17	8850786	8850860	+	46.5	0.800	8.000000	9.0	1.0	9.01	1.01e-06	6.83	3.12e-05	0.96
17-5554	17	9177000	9177074	+	46.5	0.625	9.000000	8.0	0.5	16.01	5.85e-08	6.42	4.82e-05	0.84
17-7662	17	9876946	9877020	+	46.5	0.643	8.000000	8.0	1.0	8.01	9.08e-06	6.26	5.69e-05	0.84
17-11295	17	9986332	9986406	+	46.5	0.750	7.000000	8.0	0.5	16.01	5.85e-08	6.16	6.42e-05	0.96
17-7687	17	10937879	10937953	+	46.5	0.727	8.000000	8.0	0.5	16.01	5.85e-08	8.75	4.86e-06	0.84
17-18233	17	11684146	11684220	+	46.5	0.818	6.000000	8.0	0.5	16.01	5.85e-08	7.35	1.86e-05	1.35
17-7690	17	11760765	11760839	+	46.5	0.769	8.000000	10.0	2.0	5.00	4.63e-05	14.91	9.96e-08	0.96
17-18238	17	11793988	11794062	+	46.5	0.818	6.000000	8.0	0.5	16.01	5.85e-08	7.30	1.96e-05	1.12
17-7719	17	12276685	12276759	+	46.5	0.667	8.000000	8.0	0.5	16.01	5.85e-08	5.82	9.44e-05	0.84
17-11425	17	12495782	12495856	+	46.5	0.900	7.000000	8.0	1.0	8.01	9.08e-06	6.87	2.99e-05	0.96
17-11432	17	12632170	12632244	+	46.5	0.600	7.000000	8.0	1.0	8.01	9.08e-06	6.66	3.73e-05	0.96
17-57994	17	14411628	14411702	+	46.5	0.900	4.000000	8.0	0.5	16.01	5.85e-08	9.71	2.31e-06	1.68
17-18527	17	14618032	14618106	+	46.5	0.889	6.000000	8.0	0.5	16.01	5.85e-08	8.40	6.47e-06	1.12
17-11530	17	14619750	14619824	+	46.5	0.667	7.000000	8.0	1.0	8.01	9.08e-06	6.87	2.99e-05	0.96
17-7772	17	14960135	14960209	+	46.5	0.684	8.000000	8.0	1.0	8.01	9.08e-06	6.12	6.68e-05	0.84
17-11595	17	15630908	15630982	+	46.5	0.533	7.000000	8.0	1.0	8.01	9.08e-06	6.19	6.17e-05	0.96
17-7791	17	15636283	15636357	+	46.5	0.750	8.000000	8.0	0.5	16.01	5.85e-08	5.82	9.44e-05	0.84
17-18725	17	17083090	17083164	+	46.5	0.889	6.000000	8.0	1.0	8.01	9.08e-06	66.17	1.00e-12	1.12
17-11646	17	17747046	17747120	+	46.5	0.692	7.000000	8.0	0.5	16.01	5.85e-08	9.71	2.31e-06	1.12
17-32858	17	17868959	17869033	+	46.5	0.818	5.000000	8.0	1.0	8.01	9.08e-06	6.46	4.62e-05	1.68
17-5669	17	17899505	17899579	+	46.5	0.714	9.000000	8.0	0.5	16.01	5.85e-08	5.85	9.10e-05	0.84
17-5673	17	21370197	21370271	+	46.5	0.562	9.000000	8.0	1.0	8.01	9.08e-06	8.02	8.96e-06	0.84
17-7841	17	22165704	22165778	+	46.5	0.526	8.000000	8.0	1.0	8.01	9.08e-06	8.02	8.96e-06	0.96
17-7846	17	22531371	22531445	+	46.5	0.615	8.000000	8.0	1.0	8.01	9.08e-06	16.29	5.14e-08	0.84
17-11698	17	22605167	22605241	+	46.5	0.667	7.000000	8.0	1.0	8.01	9.08e-06	9.80	2.16e-06	0.96
17-7849	17	22674613	22674687	+	46.5	0.769	8.000000	8.0	1.0	8.01	9.08e-06	7.11	2.37e-05	0.84
17-11701	17	22821417	22821491	+	46.5	0.800	7.000000	8.0	1.0	8.01	9.08e-06	9.71	2.31e-06	0.96
17-19269	17	24917516	24917590	+	46.5	0.727	6.000000	8.0	1.0	8.01	9.08e-06	5.85	9.10e-05	1.12
17-21063	17	30296758	30296832	+	46.5	0.727	6.000000	8.0	0.5	16.01	5.85e-08	5.85	9.10e-05	1.12
17-8607	17	30364214	30364288	+	46.5	0.615	8.000000	8.0	0.5	16.01	5.85e-08	6.16	6.42e-05	0.84
17-21719	17	32564697	32564771	+	46.5	0.889	6.000000	8.0	1.0	8.01	9.08e-06	5.85	9.10e-05	1.12
17-38093	17	33874364	33874438	+	46.5	0.800	5.000000	8.0	0.5	16.01	5.85e-08	8.34	6.84e-06	1.35
17-8935	17	34781761	34781835	+	46.5	0.900	8.000000	8.0	1.0	8.01	9.08e-06	7.90	1.12e-05	0.96
17-13750	17	35329252	35329326	+	46.5	0.727	7.000000	8.0	1.0	8.01	9.08e-06	5.98	7.81e-05	0.96
17-13756	17	35389946	35390020	+	46.5	0.615	7.000000	8.0	1.0	8.01	9.08e-06	9.45	2.80e-06	0.96
17-38992	17	36006319	36006393	+	46.5	0.727	5.000000	8.0	1.0	8.01	9.08e-06	6.46	4.62e-05	1.35
17-22579	17	36043941	36044015	+	46.5	0.800	6.000000	8.0	0.5	16.01	5.85e-08	6.30	5.46e-05	1.12
17-9164	17	38026404	38026478	+	46.5	0.556	8.000000	8.0	1.0	8.01	9.08e-06	7.30	1.96e-05	0.96
17-22817	17	40180702	40180776	+	46.5	0.889	6.000000	8.0	0.5	16.01	5.85e-08	37.81	8.06e-11	1.12
17-22820	17	40286479	40286553	+	46.5	0.625	6.000000	8.0	1.0	8.01	9.08e-06	9.54	2.63e-06	1.35
17-6489	17	40390611	40390685	+	46.5	0.750	9.000000	9.0	1.0	9.01	1.01e-06	8.21	7.63e-06	0.84
17-22824	17	40419186	40419260	+	46.5	0.571	6.000000	8.0	0.5	16.01	5.85e-08	9.80	2.16e-06	1.12
17-22846	17	40854460	40854534	+	46.5	0.846	6.000000	8.0	1.0	8.01	9.08e-06	8.97	4.06e-06	1.12
17-22859	17	41185509	41185583	+	46.5	0.889	6.000000	8.0	0.5	16.01	5.85e-08	6.58	4.07e-05	1.12
17-14033	17	41250298	41250372	+	46.5	0.900	7.000000	8.0	1.0	8.01	9.08e-06	7.56	1.53e-05	0.96
17-22907	17	42696268	42696342	+	46.5	0.571	6.000000	8.0	1.0	8.01	9.08e-06	5.85	9.10e-05	1.12
17-6497	17	42707321	42707395	+	46.5	0.769	9.000000	8.0	1.0	8.01	9.08e-06	6.74	3.42e-05	0.84
17-9204	17	43204490	43204564	+	46.5	0.900	8.000000	8.0	1.0	8.01	9.08e-06	7.30	1.96e-05	0.96
17-39951	17	43466707	43466781	+	46.5	0.667	5.000000	8.0	1.0	8.01	9.08e-06	7.15	2.26e-05	1.35
17-23054	17	43659343	43659417	+	46.5	0.800	6.000000	8.0	1.0	8.01	9.08e-06	5.88	8.76e-05	1.12
17-23092	17	43983055	43983129	+	46.5	0.615	6.000000	8.0	1.0	8.01	9.08e-06	5.98	7.81e-05	1.12
17-23136	17	44275768	44275842	+	46.5	0.533	6.000000	8.0	0.5	16.01	5.85e-08	7.56	1.53e-05	1.12
17-23152	17	44440227	44440301	+	46.5	0.889	6.000000	8.0	1.0	8.01	9.08e-06	6.05	7.23e-05	1.12
17-9245	17	44540851	44540925	+	46.5	0.615	8.000000	8.0	1.0	8.01	9.08e-06	6.70	3.57e-05	0.84
17-23166	17	44548547	44548621	+	46.5	0.800	6.000000	8.0	1.0	8.01	9.08e-06	6.53	4.25e-05	1.12
17-9252	17	44758956	44759030	+	46.5	0.800	8.000000	8.0	0.5	16.01	5.85e-08	7.01	2.60e-05	0.84
17-40366	17	44942376	44942450	+	46.5	0.889	5.000000	8.0	1.0	8.01	9.08e-06	8.97	4.06e-06	1.35
17-14186	17	45091924	45091998	+	46.5	0.900	7.000000	8.0	1.0	8.01	9.08e-06	7.01	2.60e-05	0.96
17-14404	17	46350164	46350238	+	46.5	0.667	7.000000	8.0	1.0	8.01	9.08e-06	6.19	6.17e-05	0.96
17-14798	17	48158469	48158543	+	46.5	0.750	7.000000	8.0	0.5	16.01	5.85e-08	6.23	5.92e-05	0.96
17-9657	17	48636817	48636891	+	46.5	0.786	8.000000	8.0	0.5	16.01	5.85e-08	6.05	7.23e-05	0.96
17-24362	17	48890540	48890614	+	46.5	0.800	6.000000	10.0	1.0	10.01	1.01e-07	6.70	3.57e-05	1.35
17-14875	17	48912711	48912785	+	46.5	0.692	7.000000	8.0	1.0	8.01	9.08e-06	6.05	7.23e-05	0.96
17-9665	17	49074435	49074509	+	46.5	0.917	8.000000	8.0	1.0	8.01	9.08e-06	5.91	8.43e-05	0.96
17-24396	17	49133344	49133418	+	46.5	0.727	6.000000	8.0	1.0	8.01	9.08e-06	7.62	1.45e-05	1.12
17-5039	17	49266689	49266763	+	46.5	0.846	10.000000	8.0	1.0	8.01	9.08e-06	6.92	2.85e-05	0.84
17-14915	17	49641167	49641241	+	46.5	0.733	7.000000	8.0	1.0	8.01	9.08e-06	6.49	4.43e-05	0.96
17-24475	17	50165121	50165195	+	46.5	0.818	6.000000	8.0	1.0	8.01	9.08e-06	5.82	9.44e-05	1.12
17-6796	17	50647883	50647957	+	46.5	0.579	9.000000	8.0	0.5	16.01	5.85e-08	6.42	4.82e-05	0.84
17-9694	17	51562167	51562241	+	46.5	0.750	8.000000	8.0	0.5	16.01	5.85e-08	7.51	1.61e-05	0.96
17-9699	17	51855723	51855797	+	46.5	0.667	8.000000	8.0	1.0	8.01	9.08e-06	6.53	4.25e-05	0.84
17-9702	17	51971665	51971739	+	46.5	0.818	8.000000	8.0	0.5	16.01	5.85e-08	8.21	7.63e-06	0.96
17-15032	17	53610908	53610982	+	46.5	0.800	7.000000	8.0	0.5	16.01	5.85e-08	7.84	1.18e-05	0.96
17-15033	17	53611407	53611481	+	46.5	0.727	7.000000	8.0	1.0	8.01	9.08e-06	7.11	2.37e-05	0.96
17-6816	17	53879512	53879586	+	46.5	0.833	9.000000	8.0	1.0	8.01	9.08e-06	6.70	3.57e-05	0.84
17-9752	17	54034247	54034321	+	46.5	0.800	8.000000	8.0	1.0	8.01	9.08e-06	8.54	5.78e-06	0.84
17-15057	17	54944003	54944077	+	46.5	0.889	7.000000	8.0	1.0	8.01	9.08e-06	8.61	5.45e-06	0.96
17-15065	17	55531916	55531990	+	46.5	0.889	7.000000	8.0	0.5	16.01	5.85e-08	9.13	3.60e-06	0.96
17-9758	17	55546789	55546863	+	46.5	0.571	8.000000	8.0	1.0	8.01	9.08e-06	12.45	3.78e-07	0.84
17-15067	17	55616918	55616992	+	46.5	0.818	7.000000	8.0	1.0	8.01	9.08e-06	21.61	6.05e-09	1.12
17-15068	17	55623346	55623420	+	46.5	0.800	7.000000	8.0	1.0	8.01	9.08e-06	15.34	8.04e-08	0.96
17-9952	17	58503763	58503837	+	46.5	0.818	8.000000	8.0	0.5	16.01	5.85e-08	12.03	4.88e-07	0.96
17-25332	17	59749773	59749847	+	46.5	0.667	6.000000	8.0	1.0	8.01	9.08e-06	15.12	8.96e-08	1.12
17-15365	17	60756415	60756489	+	46.5	0.800	7.000000	8.0	1.0	8.01	9.08e-06	14.50	1.22e-07	0.96
17-44400	17	61657900	61657974	+	46.5	0.800	5.000000	8.0	1.0	8.01	9.08e-06	13.93	1.65e-07	1.35
17-15373	17	62271718	62271792	+	46.5	0.800	7.000000	8.0	0.5	16.01	5.85e-08	10.48	1.33e-06	0.96
17-25392	17	62581478	62581552	+	46.5	0.800	6.000000	8.0	1.0	8.01	9.08e-06	7.73	1.31e-05	1.12
17-25394	17	62611990	62612064	+	46.5	0.692	6.000000	8.0	0.5	16.01	5.85e-08	8.14	8.05e-06	1.35
17-9965	17	62770631	62770705	+	46.5	0.611	8.000000	8.0	1.0	8.01	9.08e-06	6.08	6.95e-05	0.96
17-15381	17	62827699	62827773	+	46.5	0.529	7.000000	8.0	1.0	8.01	9.08e-06	7.15	2.26e-05	1.12
17-25426	17	63039758	63039832	+	46.5	0.889	6.000000	8.0	1.0	8.01	9.08e-06	6.16	6.42e-05	1.12
17-9976	17	63282109	63282183	+	46.5	0.733	8.000000	8.0	1.0	8.01	9.08e-06	6.62	3.90e-05	0.96
17-15409	17	63422124	63422198	+	46.5	0.833	7.000000	8.0	1.0	8.01	9.08e-06	6.23	5.92e-05	0.96
17-9988	17	64073927	64074001	+	46.5	0.769	8.000000	8.0	1.0	8.01	9.08e-06	5.82	9.44e-05	0.84
17-6957	17	64139362	64139436	+	46.5	0.714	9.000000	8.0	0.5	16.01	5.85e-08	6.02	7.51e-05	0.84
17-15467	17	64436072	64436146	+	46.5	0.571	7.000000	8.0	1.0	8.01	9.08e-06	6.58	4.07e-05	0.96
17-15480	17	64578307	64578381	+	46.5	0.643	7.000000	8.0	1.0	8.01	9.08e-06	6.70	3.57e-05	0.96
17-15490	17	64690860	64690934	+	46.5	0.889	7.000000	8.0	0.5	16.01	5.85e-08	6.87	2.99e-05	0.96
17-15499	17	64894818	64894892	+	46.5	0.643	7.000000	8.0	0.5	16.01	5.85e-08	5.85	9.10e-05	0.96
17-10018	17	65265575	65265649	+	46.5	0.800	8.000000	8.0	1.0	8.01	9.08e-06	7.78	1.24e-05	0.84
17-26032	17	67139190	67139264	+	46.5	0.750	6.000000	8.0	1.0	8.01	9.08e-06	7.01	2.60e-05	1.35
17-46003	17	67439601	67439675	+	46.5	0.727	5.000000	8.0	1.0	8.01	9.08e-06	9.05	3.83e-06	1.35
17-26066	17	67584513	67584587	+	46.5	0.667	6.000000	8.0	1.0	8.01	9.08e-06	7.15	2.26e-05	1.12
17-26067	17	67593378	67593452	+	46.5	0.667	6.000000	8.0	1.0	8.01	9.08e-06	11.76	5.75e-07	1.12
17-15752	17	67765444	67765518	+	46.5	0.818	7.000000	8.0	1.0	8.01	9.08e-06	5.98	7.81e-05	0.96
17-15754	17	67827362	67827436	+	46.5	0.571	7.000000	8.0	1.0	8.01	9.08e-06	7.56	1.53e-05	0.96
17-26125	17	67959361	67959435	+	46.5	0.667	6.000000	8.0	1.0	8.01	9.08e-06	6.49	4.43e-05	1.12
17-15765	17	67981627	67981701	+	46.5	0.667	7.000000	9.0	1.0	9.01	1.01e-06	6.79	3.27e-05	1.12
17-26157	17	68232016	68232090	+	46.5	0.692	6.000000	8.0	1.0	8.01	9.08e-06	9.45	2.80e-06	1.12
17-81205	17	68915132	68915206	+	46.5	0.700	4.000000	8.0	1.0	8.01	9.08e-06	7.29	5.70e-05	1.93
17-26181	17	68999473	68999547	+	46.5	0.750	6.000000	8.0	1.0	8.01	9.08e-06	6.49	4.43e-05	1.12
17-26246	17	69621367	69621441	+	46.5	0.909	6.000000	8.0	1.0	8.01	9.08e-06	8.21	7.63e-06	1.35
17-26260	17	70068374	70068448	+	46.5	0.714	6.000000	9.0	1.0	9.01	1.01e-06	9.80	2.16e-06	1.68
17-10230	17	71125355	71125429	+	46.5	0.909	8.000000	8.0	0.5	16.01	5.85e-08	5.98	7.81e-05	0.96
17-10231	17	71153482	71153556	+	46.5	0.667	8.000000	8.0	0.5	16.01	5.85e-08	6.96	2.73e-05	0.84
17-10233	17	71241932	71242006	+	46.5	0.750	8.000000	8.0	0.5	16.01	5.85e-08	5.95	8.12e-05	0.84
17-15931	17	71275487	71275561	+	46.5	0.667	7.000000	8.0	1.0	8.01	9.08e-06	5.85	9.10e-05	0.96
17-26571	17	71939184	71939258	+	46.5	0.667	6.000000	8.0	1.0	8.01	9.08e-06	6.23	5.92e-05	1.12
17-26587	17	72059162	72059236	+	46.5	0.889	6.000000	8.0	0.5	16.01	5.85e-08	9.54	2.63e-06	1.12
17-10261	17	72154212	72154286	+	46.5	0.643	8.000000	8.0	0.5	16.01	5.85e-08	6.92	2.85e-05	0.84
17-26663	17	72957241	72957315	+	46.5	0.727	6.000000	8.0	1.0	8.01	9.08e-06	6.83	3.12e-05	1.12
17-16025	17	73518231	73518305	+	46.5	0.818	7.000000	8.0	1.0	8.01	9.08e-06	5.79	9.80e-05	0.96
17-26719	17	73751764	73751838	+	46.5	0.667	6.000000	8.0	0.5	16.01	5.85e-08	5.95	8.12e-05	1.12
